instance,profile,run,iteration,total_iterations,cost,k,optimal_cost,optimal_k,elapsed,routes
P-n101-k4,HAS,1,2622,3500,712.6408974994657,4,681.0,4,166.4003448486328,"[[0, 52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89, 13, 0], [0, 27, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53, 0], [0, 6, 96, 99, 59, 92, 98, 37, 100, 91, 85, 93, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 0], [0, 1, 50, 76, 77, 3, 79, 78, 34, 81, 33, 51, 9, 35, 71, 65, 66, 20, 30, 70, 69, 0]]"
P-n101-k4,HAS,1,2659,3500,711.8341304357357,4,681.0,4,168.76548981666565,"[[0, 6, 96, 99, 59, 92, 98, 37, 100, 91, 85, 93, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 0], [0, 27, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53, 0], [0, 52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89, 13, 0], [0, 69, 70, 30, 20, 66, 65, 71, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 1, 0]]"
P-n101-k4,HAS,1,2804,3500,709.4473725024457,4,681.0,4,178.07207608222961,"[[0, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 93, 85, 91, 100, 37, 98, 92, 59, 99, 96, 6, 0], [0, 27, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53, 0], [0, 52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89, 13, 0], [0, 69, 1, 70, 30, 20, 66, 65, 71, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 0]]"
P-n101-k4,HAS,1,2973,3500,707.626977328338,4,681.0,4,188.90838289260864,"[[0, 6, 96, 99, 59, 92, 98, 37, 100, 91, 85, 93, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 0], [0, 27, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53, 0], [0, 52, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 89, 13, 0], [0, 69, 1, 70, 30, 20, 66, 65, 71, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 0]]"
P-n101-k4,HAS,1,2977,3500,707.6269773283377,4,681.0,4,189.14937567710876,"[[0, 13, 89, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 52, 0], [0, 27, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 53, 0], [0, 6, 96, 99, 59, 92, 98, 37, 100, 91, 85, 93, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 0], [0, 69, 1, 70, 30, 20, 66, 65, 71, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 0]]"
P-n101-k4,HAS,1,3408,3500,706.9603425288258,4,681.0,4,215.87412238121033,"[[0, 89, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 52, 27, 0], [0, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 13, 53, 0], [0, 6, 96, 99, 59, 92, 98, 37, 100, 91, 85, 93, 61, 16, 86, 38, 44, 14, 42, 43, 15, 57, 2, 87, 97, 95, 94, 0], [0, 69, 70, 30, 20, 66, 65, 71, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 1, 0]]"
P-n101-k4,HAS,2,0,3500,951.1237189361013,4,681.0,4,0.0879523754119873,"[[0, 13, 2, 57, 42, 15, 43, 14, 44, 38, 86, 16, 61, 91, 100, 37, 98, 85, 93, 59, 92, 95, 99, 96, 94, 6, 0], [0, 27, 31, 62, 10, 70, 30, 51, 9, 81, 33, 79, 3, 77, 76, 50, 1, 69, 21, 72, 56, 75, 22, 74, 73, 40, 58, 53, 0], [0, 89, 52, 18, 60, 83, 82, 7, 88, 19, 48, 47, 36, 49, 64, 11, 63, 90, 32, 20, 66, 71, 35, 34, 78, 29, 68, 80, 12, 0], [0, 8, 46, 45, 17, 84, 5, 97, 87, 41, 23, 67, 39, 4, 25, 55, 54, 24, 65, 26, 28, 0]]"
P-n101-k4,HAS,2,1,3500,938.1999402464372,4,681.0,4,0.17595529556274414,"[[0, 76, 77, 3, 79, 29, 24, 25, 55, 54, 80, 68, 12, 26, 21, 73, 72, 74, 75, 22, 41, 2, 57, 15, 43, 42, 37, 98, 92, 59, 99, 96, 6, 0], [0, 53, 40, 58, 94, 95, 97, 87, 100, 91, 16, 86, 61, 84, 60, 83, 45, 8, 46, 36, 49, 64, 63, 90, 32, 20, 51, 30, 70, 10, 0], [0, 27, 52, 18, 7, 82, 48, 47, 19, 11, 62, 88, 31, 69, 1, 9, 66, 65, 71, 35, 34, 78, 81, 33, 50, 28, 0], [0, 89, 13, 93, 85, 5, 17, 44, 38, 14, 56, 23, 67, 39, 4, 0]]"
P-n101-k4,HAS,2,3,3500,907.3887247955861,4,681.0,4,0.34389543533325195,"[[0, 94, 96, 99, 93, 85, 61, 16, 86, 38, 43, 15, 42, 14, 44, 91, 100, 37, 98, 92, 59, 95, 97, 87, 13, 0], [0, 27, 69, 1, 50, 76, 77, 3, 68, 80, 54, 55, 25, 39, 67, 23, 41, 22, 73, 72, 74, 75, 56, 4, 26, 28, 53, 0], [0, 58, 40, 21, 2, 57, 6, 89, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 63, 32, 90, 11, 19, 47, 48, 82, 7, 62, 88, 52, 0], [0, 12, 24, 29, 79, 78, 34, 35, 71, 65, 66, 9, 81, 33, 51, 20, 30, 70, 10, 31, 0]]"
P-n101-k4,HAS,2,6,3500,901.4949381857507,4,681.0,4,0.5779662132263184,"[[0, 28, 76, 50, 1, 70, 30, 20, 51, 9, 81, 33, 79, 78, 34, 35, 71, 65, 66, 32, 90, 63, 10, 62, 88, 31, 69, 27, 0], [0, 53, 58, 40, 2, 57, 41, 22, 74, 73, 21, 72, 75, 56, 23, 67, 39, 4, 25, 55, 54, 80, 68, 3, 77, 12, 26, 0], [0, 89, 6, 94, 13, 95, 97, 87, 42, 15, 43, 14, 44, 16, 61, 91, 100, 37, 98, 92, 59, 85, 93, 99, 96, 60, 83, 18, 52, 0], [0, 5, 38, 86, 17, 84, 45, 8, 82, 48, 47, 46, 36, 49, 64, 11, 19, 7, 29, 24, 0]]"
P-n101-k4,HAS,2,7,3500,854.8727142867272,4,681.0,4,0.6642119884490967,"[[0, 13, 6, 94, 95, 97, 92, 59, 96, 99, 93, 37, 98, 85, 91, 16, 61, 84, 5, 60, 18, 83, 8, 82, 48, 7, 52, 89, 0], [0, 53, 58, 40, 21, 73, 74, 72, 4, 55, 25, 39, 67, 23, 56, 75, 22, 41, 57, 2, 87, 15, 43, 42, 14, 44, 100, 0], [0, 27, 69, 1, 50, 76, 77, 3, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 79, 29, 24, 54, 80, 68, 12, 26, 28, 0], [0, 88, 31, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 46, 45, 17, 86, 38, 0]]"
P-n101-k4,HAS,2,18,3500,828.2885693326385,4,681.0,4,1.45054030418396,"[[0, 89, 60, 83, 5, 84, 17, 86, 38, 14, 44, 16, 61, 91, 100, 37, 98, 85, 93, 99, 96, 59, 92, 97, 95, 94, 6, 0], [0, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 39, 4, 25, 55, 54, 12, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 0], [0, 27, 8, 45, 46, 36, 49, 64, 11, 19, 47, 48, 7, 88, 62, 10, 63, 90, 32, 30, 70, 31, 69, 1, 50, 76, 26, 28, 0], [0, 13, 87, 42, 43, 15, 57, 2, 41, 23, 67, 24, 29, 78, 34, 35, 71, 65, 66, 82, 18, 52, 0]]"
P-n101-k4,HAS,2,19,3500,822.1572787863494,4,681.0,4,1.5226702690124512,"[[0, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 98, 37, 100, 91, 61, 16, 44, 14, 38, 86, 17, 84, 5, 60, 83, 18, 0], [0, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 88, 62, 19, 11, 64, 49, 36, 47, 48, 82, 7, 52, 89, 0], [0, 27, 28, 26, 54, 55, 25, 4, 39, 67, 23, 56, 75, 72, 21, 73, 74, 22, 41, 57, 2, 87, 13, 58, 40, 53, 0], [0, 12, 80, 68, 24, 29, 78, 34, 35, 71, 65, 66, 32, 90, 63, 10, 31, 8, 46, 45, 42, 43, 15, 0]]"
P-n101-k4,HAS,2,20,3500,802.0064310074409,4,681.0,4,1.596768856048584,"[[0, 18, 60, 5, 84, 17, 45, 83, 8, 46, 47, 36, 49, 64, 11, 19, 62, 10, 63, 90, 32, 30, 70, 31, 88, 7, 48, 82, 52, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 93, 99, 96, 0], [0, 28, 26, 4, 25, 55, 54, 80, 68, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 1, 69, 27, 0], [0, 89, 6, 61, 86, 38, 14, 44, 16, 85, 91, 100, 37, 98, 95, 94, 13, 12, 0]]"
P-n101-k4,HAS,2,28,3500,800.124146930514,4,681.0,4,2.1681268215179443,"[[0, 52, 7, 88, 31, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 17, 84, 5, 60, 83, 18, 89, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 93, 99, 96, 0], [0, 27, 28, 26, 12, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 54, 55, 25, 4, 13, 0], [0, 6, 94, 95, 98, 37, 100, 91, 44, 14, 38, 86, 16, 85, 61, 46, 69, 1, 50, 76, 0]]"
P-n101-k4,HAS,2,29,3500,764.73710505339,4,681.0,4,2.2436788082122803,"[[0, 97, 92, 59, 96, 99, 93, 85, 98, 37, 100, 91, 61, 16, 44, 14, 38, 86, 17, 84, 5, 60, 83, 8, 82, 7, 88, 31, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 13, 95, 94, 6, 18, 52, 89, 0], [0, 27, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 28, 0], [0, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 46, 45, 0]]"
P-n101-k4,HAS,2,54,3500,760.3195788828222,4,681.0,4,3.9633595943450928,"[[0, 31, 88, 7, 82, 8, 83, 60, 5, 84, 17, 45, 46, 48, 47, 36, 49, 64, 11, 19, 62, 10, 63, 90, 32, 30, 70, 1, 69, 27, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 28, 26, 4, 25, 55, 54, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 68, 80, 12, 76, 50, 52, 0], [0, 13, 37, 98, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 18, 89, 0]]"
P-n101-k4,HAS,2,63,3500,754.57430671703,4,681.0,4,4.56630539894104,"[[0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 27, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 28, 0], [0, 53, 89, 18, 52, 31, 88, 7, 82, 8, 45, 46, 48, 47, 36, 49, 64, 11, 19, 62, 10, 63, 90, 32, 30, 70, 1, 69, 0], [0, 13, 37, 98, 100, 91, 85, 93, 61, 16, 44, 14, 38, 86, 17, 84, 5, 83, 60, 0]]"
P-n101-k4,HAS,2,70,3500,753.6165581037953,4,681.0,4,5.038723707199097,"[[0, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 27, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 94, 6, 0], [0, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 46, 45, 8, 82, 7, 88, 31, 52, 18, 83, 60, 89, 0], [0, 13, 95, 98, 37, 100, 91, 85, 93, 61, 16, 44, 14, 38, 86, 17, 84, 5, 0]]"
P-n101-k4,HAS,2,86,3500,752.9202600470453,4,681.0,4,6.130595684051514,"[[0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 53, 89, 18, 52, 31, 88, 7, 82, 8, 45, 46, 48, 47, 36, 49, 64, 11, 19, 62, 10, 63, 90, 32, 30, 70, 1, 69, 27, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 13, 37, 98, 100, 91, 85, 93, 61, 16, 44, 14, 38, 86, 17, 84, 5, 83, 60, 0]]"
P-n101-k4,HAS,2,108,3500,750.047899047143,4,681.0,4,7.61126446723938,"[[0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,159,3500,749.5527572100317,4,681.0,4,10.885716199874878,"[[0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 89, 0], [0, 53, 26, 4, 25, 55, 54, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 68, 80, 12, 76, 50, 28, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,174,3500,745.9039983478331,4,681.0,4,11.814845561981201,"[[0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 53, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 89, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,192,3500,745.9039983478326,4,681.0,4,12.958667278289795,"[[0, 89, 6, 94, 95, 96, 99, 59, 92, 97, 87, 42, 43, 15, 57, 2, 41, 22, 23, 67, 39, 56, 75, 74, 72, 73, 21, 40, 58, 0], [0, 53, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,278,3500,742.8263897785575,4,681.0,4,18.251701831817627,"[[0, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 1, 28, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 27, 69, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,289,3500,741.7752446982682,4,681.0,4,18.923197031021118,"[[0, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 0], [0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,453,3500,741.101608425672,4,681.0,4,29.003695249557495,"[[0, 6, 94, 95, 96, 99, 59, 92, 97, 87, 42, 43, 15, 57, 2, 41, 22, 23, 67, 39, 56, 75, 74, 72, 73, 21, 40, 58, 53, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,480,3500,738.9420204383086,4,681.0,4,30.689390420913696,"[[0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,557,3500,738.9110316060857,4,681.0,4,35.721680879592896,"[[0, 6, 94, 95, 96, 99, 59, 92, 97, 87, 42, 43, 15, 57, 2, 41, 22, 23, 67, 39, 56, 75, 74, 72, 73, 21, 40, 58, 53, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 89, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,787,3500,731.5257412668293,4,681.0,4,50.46468758583069,"[[0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 89, 0], [0, 53, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,906,3500,731.4947524346067,4,681.0,4,57.773229122161865,"[[0, 89, 6, 94, 95, 96, 99, 59, 92, 97, 87, 42, 43, 15, 57, 2, 41, 22, 23, 67, 39, 56, 75, 74, 72, 73, 21, 40, 58, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 53, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,1905,3500,731.4947524346062,4,681.0,4,120.04855394363403,"[[0, 89, 6, 94, 95, 96, 99, 59, 92, 97, 87, 42, 43, 15, 57, 2, 41, 22, 23, 67, 39, 56, 75, 74, 72, 73, 21, 40, 58, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 53, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0]]"
P-n101-k4,HAS,2,2010,3500,729.3478633306573,4,681.0,4,126.65153479576111,"[[0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 89, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 52, 0]]"
P-n101-k4,HAS,2,2016,3500,729.3478633306569,4,681.0,4,127.02447652816772,"[[0, 53, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 92, 59, 99, 96, 95, 94, 6, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 89, 0], [0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 0], [0, 13, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 52, 0]]"
P-n101-k4,HAS,2,3312,3500,727.0879038536461,4,681.0,4,206.09610414505005,"[[0, 28, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 4, 54, 80, 68, 12, 26, 53, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 89, 6, 94, 95, 92, 59, 96, 99, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0], [0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 97, 13, 0]]"
P-n101-k4,HAS,2,3398,3500,726.278975203079,4,681.0,4,211.48749327659607,"[[0, 53, 26, 12, 68, 80, 54, 4, 25, 55, 24, 29, 78, 34, 35, 71, 65, 66, 20, 51, 9, 81, 33, 79, 3, 77, 76, 50, 28, 0], [0, 27, 69, 1, 70, 30, 32, 90, 63, 10, 62, 19, 11, 64, 49, 36, 47, 48, 82, 8, 45, 84, 5, 60, 83, 18, 52, 0], [0, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 98, 37, 100, 91, 85, 61, 16, 44, 14, 38, 86, 17, 46, 7, 88, 31, 0], [0, 58, 40, 21, 73, 72, 74, 56, 39, 67, 23, 75, 22, 41, 2, 57, 15, 43, 42, 87, 13, 0]]"
P-n101-k4,HAS,3,0,3500,939.7229359083095,4,681.0,4,0.08813071250915527,"[[0, 31, 70, 30, 10, 32, 90, 63, 62, 88, 7, 48, 82, 8, 45, 83, 60, 5, 99, 59, 98, 92, 97, 87, 95, 96, 94, 0], [0, 53, 13, 37, 100, 46, 47, 36, 49, 64, 19, 11, 20, 66, 65, 71, 35, 34, 78, 9, 51, 81, 33, 50, 1, 69, 27, 89, 6, 0], [0, 58, 40, 26, 54, 80, 68, 77, 3, 79, 29, 24, 55, 25, 4, 21, 73, 72, 74, 22, 41, 57, 42, 44, 16, 61, 91, 85, 93, 0], [0, 52, 18, 84, 17, 86, 38, 14, 43, 15, 2, 75, 56, 23, 67, 39, 12, 76, 28, 0]]"
